OH_13C,OH_D,Cl_13C,Cl_D
1.0040498977134587,1.299420361779391,1.0658968643210476,1.5309333406523298
1.0047444488670023,1.3243322766647994,1.0641645820509995,1.4962322229080347
1.0046088602663608,1.3260548477948217,1.0677261750360907,1.5235423966001007
1.0043631227327545,1.312655446051163,1.0673801828303509,1.4926411544523628
1.0042421191119346,1.300229703629501,1.06617250767245,1.4963881132049301
1.0049648895672139,1.3172359233817013,1.0648526606182833,1.5432699162861294
1.0039504149537795,1.3030959566857512,1.068041765642005,1.5090330892426997
1.0045500608746891,1.3056405807713236,1.0633661498527343,1.54416525650961
1.0046454693406903,1.3098143462253362,1.0665101640877355,1.5081604238454005
1.0039382523459404,1.3137874236839246,1.0638494232395572,1.537395223743299
1.0039959588136125,1.31833619469133,1.0682273194134826,1.5029461377073037
1.005102023397133,1.3139421410253644,1.0677446973599236,1.5237166915503784
1.0043124563107557,1.2948646489781972,1.064705081143041,1.5528860342046737
1.0046811559119389,1.30522458547172,1.0650190756786126,1.5279028563806345
1.004784437279358,1.319537042123527,1.0656450450258128,1.5124561425042187
1.0044344762254855,1.312499782677191,1.0694872437345833,1.5353720753099274
1.0047946487018362,1.3043850971500255,1.065187732709058,1.4994299151811745
1.0039544585141567,1.322220410233979,1.0668844441240732,1.5187815389058412
1.005331402415141,1.3034625487323142,1.0721770243897206,1.5303191695353568
1.005316794498779,1.3084959780397463,1.0656516508755576,1.522764468509486
1.0052903955438395,1.2964677906295026,1.0627874863634093,1.5137369212218343
1.005260796060005,1.3229736990727592,1.064652296623639,1.514774712179175
1.0041009658288436,1.3108687077625238,1.065506352408977,1.5297598274160917
1.0051754255277332,1.322405333933502,1.0630634724802623,1.5153526552124645
1.005217708233094,1.324501562060517,1.0676513419066074,1.5038856366677442
1.0043931783967153,1.3046371795026654,1.0658881091359096,1.4748157224484477
1.0052184533085797,1.3051101366507134,1.0666062037699007,1.5224939455530269
1.003901488696076,1.2951579952754526,1.067250423861159,1.5144155816157663
1.0045767186160168,1.3200554207320216,1.0658530426768194,1.5285224789363885
1.0043655438869319,1.3259032108001871,1.064408642316659,1.4990581655846709
1.0051400723794033,1.3239986836533433,1.0667979638014047,1.5364987577922822
1.0049499715327335,1.3187410685738012,1.0652666271940892,1.553422424571265
1.0040937044975473,1.3209397833950023,1.0637883296356958,1.521310651616601
1.0039009634555498,1.3152808127843694,1.0681286243724943,1.5004311823991714
1.00533861000712,1.3173398174084463,1.0627898880419921,1.54806940769535
1.0047150271261356,1.3192574252390128,1.0654318019892786,1.558500256034717
1.0040628798217324,1.2990664337034727,1.0651573254507087,1.5395718572732993
1.0049576889189988,1.3202456742634157,1.0689235983350946,1.5030779572764534
1.0052288330427164,1.3014331775379238,1.0633699417889246,1.4923767213701846
1.005195523059133,1.312255554840747,1.0629094001089425,1.51393596766579
1.004834037016534,1.3109725379927846,1.0682759135388002,1.5203678843114263
1.0051911000427973,1.3099359584682453,1.0674658171148752,1.5253105729823295
1.004383479577215,1.306771564815598,1.0688816251960085,1.5191640554424897
1.0045025481632537,1.3178417681645265,1.067271686676532,1.496190324906233
1.0051058241104633,1.304826347704511,1.067021415898427,1.4921232969593075
1.0043302533320202,1.2982908248355909,1.0660251570047037,1.5331363705344028
1.0041984350673898,1.3014506884071304,1.0667694466291706,1.4935282339719722
1.0044482549473321,1.2992713694315494,1.0669425009156919,1.4932855898139086
1.0049026653560587,1.3125015437440626,1.0656919333668484,1.5280909038617232
1.0047982875551507,1.307717552501832,1.0645146422905978,1.4963063071267535
1.0043148580204855,1.2949969282919884,1.0671623976239886,1.503473136463422
1.004270601380921,1.3223528897969976,1.0674346969152173,1.4961931302366327
1.0041377950436792,1.3077627451520728,1.065909982719311,1.5078326500819197
1.004260710331143,1.307853748514841,1.0701090901892416,1.5215690026155582
1.004344382103069,1.3054130674161062,1.06490599055831,1.5190081938423612
1.0050067857720406,1.299643114946793,1.0648577281712805,1.4845011391084255
1.0048227033849826,1.3065865375372958,1.0676122004336004,1.4870444571779107
1.0043491172422248,1.2955636797159809,1.0650731107727494,1.4829454427661946
1.0043969151901293,1.3161130747469028,1.064744845517578,1.5023314968782473
1.0051782687925113,1.321468089829345,1.0672616003282922,1.5345374572739285
1.005176555480788,1.3082348668947597,1.0686727589157536,1.524746762075877
1.005304417739207,1.3239277797958324,1.0630453844913654,1.5484619029902325
1.005093692507208,1.3085601116521757,1.0674381860921767,1.5324658213250395
1.0042752565792075,1.322921026774779,1.066804881506687,1.51141054708211
1.0045969038807896,1.3053459269745042,1.0662737466413788,1.5297576668403914
1.0040325853531262,1.3022067825659995,1.0672216820622735,1.506261247566683
1.0053098081338414,1.3257215970526965,1.066535548394985,1.4957456240191482
1.0050370316247255,1.325740489237348,1.0633554272081998,1.5456558571220542
1.0053403390067845,1.2982201186836264,1.064216941090656,1.505179628404422
1.0047434942416267,1.315551972188038,1.0654434924630858,1.5294090071114035
1.004368581718303,1.2998808262638555,1.0668898841250893,1.5291059687683315
1.0047516341752618,1.298539359467276,1.0687739854598177,1.5245692136346465
1.0049287456714358,1.3217511674208597,1.0652504098504199,1.5214198943084989
1.004306111575996,1.3048187872821635,1.0644847765509156,1.485832002140933
1.0043354638850615,1.3085151589195243,1.0685986938611072,1.5143594190442011
1.004878942073712,1.3140682542364415,1.0657103641746897,1.4945628963099824
1.004316546895695,1.3061025222646887,1.0658699086545624,1.5433949236197104
1.0040221637218611,1.309508858006104,1.0668407242516853,1.5309217846166285
1.004286081363542,1.3144637167552622,1.0667502163275084,1.482951541700221
1.004518466090286,1.2940636803598202,1.0695624538551631,1.510142621043512
1.0045954386323501,1.3261565872864753,1.0672401576861315,1.486808063233472
1.004894972919059,1.311023361453542,1.0666022263342014,1.5396583241292352
1.0041884710604136,1.2987305523169148,1.0653902642740132,1.5094629360802565
1.0047205243423096,1.3210562090200502,1.0653993834835274,1.5391761331202192
1.004678052592442,1.3119800511117523,1.0664620199545112,1.5247057941833975
1.0042110299995397,1.3124818967157956,1.0665636170973671,1.5315630983372905
1.0046652494399466,1.295188821925597,1.0697009264676876,1.5217199813001043
1.0040095619121427,1.3001267039553732,1.0645159731502205,1.4929238496090629
1.0052136190245395,1.3037458100105321,1.0667896225422921,1.4957066334538287
1.0053836169025634,1.3252482355379913,1.0693284665029954,1.5263008607223234
1.004417298704688,1.2969818429311468,1.0668034978386396,1.4975364403582407
1.0041954697379785,1.296519939514596,1.0684715657859882,1.504887065671496
1.0045615279358564,1.3131811517541605,1.0631729653526947,1.473205037685852
1.0053943975944089,1.3263275154771015,1.0666420920183297,1.5328463429300099
1.0045797879025737,1.305208861305542,1.0639043195622604,1.49918798290317
1.0041762088257238,1.3103449203407327,1.0655117825629559,1.513672691536771
1.00396450487611,1.3126498877189643,1.0673316661956136,1.5202502751884306
1.00419007803974,1.3043909897831576,1.0675105035519523,1.5270261935197584
1.0052577794850506,1.3108589459259208,1.0689609060678615,1.5223036176630558
1.0044682638354596,1.3211113226770834,1.062059969936057,1.5188909325038418
1.0042622344095473,1.3027475505229742,1.0679764605075004,1.4799437252294834
1.0051422917005566,1.3220386876807202,1.0670339809443223,1.5108976533192267
1.004142326089677,1.3133425195207398,1.0628725897629137,1.5243880533950782
1.0044892867579018,1.3153549200064276,1.0674886671774995,1.5355045837370143
1.004134361859641,1.3088728836476238,1.0637520564751413,1.5287984793337532
1.0047089139733805,1.3143617560352985,1.067203791297213,1.5064242365231564
1.0042289076263846,1.3046658405532618,1.0665466425130739,1.5647766333282884
1.0047395842686666,1.3040926289336148,1.0667232010436871,1.5251291782171708
1.0043824335073288,1.3213154421053805,1.0653580403192326,1.5201037289731805
1.0043769767569248,1.3099571494202145,1.0647123519720552,1.5326942128418002
1.0046781558748246,1.3098160216157761,1.0645508523436242,1.5232332477275912
1.0046639504698374,1.2946721596315844,1.065937290598647,1.4911310640612632
1.0039502253534958,1.3066389320915883,1.067778826913049,1.518015765295479
1.0042749801310429,1.3117484031669346,1.0677316340063596,1.5342692092488899
1.004576387120974,1.3008433048828996,1.0663628627959008,1.5283055938053092
1.003929109225741,1.307337099675238,1.065679414114354,1.5483182854915454
1.0050835799194109,1.3123334294290383,1.0682153546789677,1.5372123504467392
1.0049491355654836,1.309982414426621,1.0651173710122086,1.5350928723434523
1.004021157638811,1.3178813851069648,1.0671006902028097,1.5363542321252583
1.0041625074434348,1.2973779542945634,1.065296641240779,1.5355150460089981
1.0041850913299122,1.2960335919464612,1.0647144328607185,1.5309424461087868
1.0047513254298224,1.3001222982578529,1.0647088067950847,1.5346527913293098
1.0044016943383078,1.2990428377137229,1.0655722887980121,1.500455075377363
1.0053643012965372,1.295080988598702,1.0687657444780816,1.5240331508526896
1.004882960275011,1.3198394235700759,1.0688400558355742,1.4831792766541432
1.0039311802367137,1.3004604628729208,1.0667521391926416,1.5032228778097496
1.0040059760736566,1.2950058700011136,1.063336710479885,1.493441349720131
1.0051254220963843,1.316633620984771,1.0658117578708644,1.530073005750481
1.0051937175504753,1.3009828851879717,1.0668198711699612,1.526732474132547
1.0044330466484803,1.314312050927019,1.0659421165353706,1.5276866791862682
1.0048071230699434,1.2967833815164642,1.0671525783834366,1.4999336521927664
1.004783931555497,1.3115903399579498,1.0643818014656103,1.4802166485740547
1.0040884375683274,1.3122659681045694,1.0682442560396699,1.5131292856234861
1.0051296078104237,1.2941010164605151,1.0687596646595088,1.5441904140488578
1.0047262474975454,1.3144118278046055,1.0636150361464352,1.5062130949556531
1.0052805435419423,1.2973583591529336,1.0674092956644414,1.5007800731615135
1.00393742157806,1.310871917901389,1.0672815702685055,1.5206226970588996
1.0052157630495684,1.311146339899865,1.0670016262670923,1.5074535814816625
1.004937331220661,1.325422623938494,1.0679621455973838,1.4852515614187578
1.0053682129816706,1.3185752087099987,1.0641976021838813,1.5373555104105237
1.004078241313393,1.310897383804294,1.0634575016801753,1.4983458635542637
1.0039393140348232,1.3112259137725093,1.0652434295652717,1.5008308178860947
1.0041313654331425,1.317764634769688,1.0645717378155999,1.5063986169194319
1.0045586463419536,1.2999512892463732,1.066149553578271,1.5290217456740764
1.00430969981891,1.30945514551213,1.0645552792822652,1.5081054531245202
1.003978423016232,1.3185021466048354,1.0666525978868633,1.520757599889792
1.0043574332706238,1.2999502777178409,1.0641046273287218,1.5804756290524478
1.004255290904691,1.2949844595644286,1.0680901293315423,1.5294401913675615
1.0051431063087906,1.30179757335006,1.0671546654835695,1.5029003043818323
1.0040644530186529,1.3091159318734082,1.0658377856869012,1.5103039920099552
1.0048801072180056,1.315794923870281,1.0656007363506448,1.4970419424961998
1.004531367549206,1.3076868893973452,1.0651042671764472,1.559093850308225
1.0053878429780945,1.3017706806232578,1.0668966194115128,1.5164166801357317
1.004704479665834,1.3018485677010991,1.0677513110637067,1.4759461471772928
1.0051966755728932,1.3032466298752299,1.0669496326457262,1.5061597010153558
1.0053941908864579,1.2975379579133848,1.0663647784294479,1.5456188841756084
1.003928277368557,1.3090157180992452,1.0639718616142295,1.494668074605383
1.0050344606717065,1.3046062224447017,1.0649334956346346,1.524895525675973
1.0045468224521887,1.3038518942088206,1.0656703112368406,1.502662952801533
1.005000017272545,1.3124102603904915,1.063156545305925,1.5060864176096664
1.0048809597200754,1.3098888541081204,1.0658936870238604,1.4868925499202563
1.0039444478289645,1.3266587303901676,1.0632046722381097,1.5007505479263783
1.004325637143709,1.2963261536767783,1.0668484962749105,1.5203865484733479
1.0049861608582265,1.2948079535684311,1.0671797004926307,1.5693839207338565
1.0048908755132568,1.318915870457519,1.0681726518337462,1.5076604099249045
1.0044462920642587,1.3220060666758617,1.066595866353937,1.5049956185951574
1.0050859022335834,1.3220453320921444,1.0675163284344564,1.5277861078220882
1.0052253271093772,1.301769916561458,1.069387532481525,1.498991601133029
1.0041727231793858,1.3049383081053898,1.0666469301019013,1.4925389868086272
1.004382743754545,1.3222862336498087,1.0633846662032302,1.5359388738005644
1.0046005275361198,1.3046632308028006,1.0654752437385797,1.5166131498595727
1.00530791600616,1.3150735094789079,1.0654221882382948,1.4852236907495815
1.0045707984473853,1.304756798891718,1.0655276393955349,1.5237742192682244
1.0042313917933194,1.3006219986386263,1.0659845474377887,1.5273267393786811
1.0042226137122345,1.30423008025316,1.06229440436987,1.5006641295766794
1.0052231274986434,1.2975430730396555,1.0679899111951334,1.506449199741862
1.0047688812938418,1.3074810501144831,1.0675829978641698,1.494860326492613
1.0048901764508231,1.2986953382923676,1.0598539394583575,1.5235778342341035
1.005395364136915,1.3054797318367952,1.0666227462582434,1.5287534660038622
1.0049905236119026,1.3221993866453925,1.0652938073371645,1.5360235674456346
1.0053662589761934,1.3086640833670617,1.0625867253873316,1.5108318345089369
1.0044196101189617,1.320188065729923,1.067514236737349,1.5373740535046336
1.0047855538107762,1.3107181676120752,1.0658918496479242,1.5311479311438725
1.0044049105503483,1.3205411354816599,1.0661951865217036,1.5598197375977727
1.0042550138522306,1.3240069434161288,1.071462577418319,1.5318176414698328
1.0042384569784455,1.3197115710063392,1.0649204233939742,1.5357416888419642
1.004066206592549,1.3004902032675139,1.0666264730547494,1.4960119634835194
1.0053841598600497,1.2961521171066848,1.0677618469263985,1.5196203480063828
1.004308732888176,1.3157409533049749,1.0641107441336168,1.539837886794012
1.0045698717252642,1.2941999178652983,1.0647579764903854,1.501101323287598
1.0053964728911824,1.3242379671191944,1.068608660265321,1.535904860241475
1.0046366227397419,1.2945552559953433,1.0665509452219357,1.5464182000533975
1.0051639738610059,1.3190140582494003,1.0647535416331078,1.5075721101290576
1.0045129011514409,1.3136251881732808,1.0682143185708866,1.5258615330653384
1.0045420422723725,1.2945252380003105,1.0681582475586484,1.5201597861781588
1.0048973555185623,1.317233065012934,1.066844373322875,1.5130282606809002
1.004790419786977,1.3038792213306918,1.064832953242418,1.5527285042468333
1.0040844561589481,1.299148275478308,1.0658983067657815,1.5128677704688138
1.004106849373618,1.3156452102451381,1.0656878729983563,1.5141645256169385
1.004030118652432,1.3253359014315707,1.0676265153574394,1.5190449076302293
1.0043071591263466,1.3195813135553378,1.0675064241296557,1.4953947970480286
1.0045501296332628,1.3020697069998097,1.0695698962457603,1.507822981837093
1.004481250803308,1.3059944380510906,1.0666022494857041,1.5521272230126144
1.0040635814597236,1.3169362667977274,1.0664000106164366,1.4669955290540364
1.0046213621682722,1.301289001550035,1.0658571091939049,1.5206313133457983
1.0052175743157805,1.317435509036457,1.063361939632663,1.5202382203249727
1.0045984127650105,1.3067839666822236,1.0682825319390208,1.5023856415857713
1.0044845067789743,1.29931126497819,1.0670853526931208,1.5197133199097619
1.0049749980556968,1.3034608368400835,1.0658683933578557,1.5213436221930796
1.004445695473247,1.3179038831298124,1.0657054233729308,1.5316124523889396
1.0046972570977641,1.320422170058661,1.0646991590946537,1.510947621206921
1.0042568648299965,1.3263611290797053,1.064376799897616,1.4877103749181921
1.0041381228702921,1.2992493679093076,1.063994442887442,1.4892783008191055
1.00394673371624,1.314500694881051,1.066049099664808,1.513573149399255
1.004597652892696,1.3008732398163816,1.0647125051494675,1.5094192300486473
1.0043608017004484,1.3049825772800459,1.0661730215815746,1.5020111952086184
1.0049556547116492,1.305726875721748,1.06360197921497,1.499177537281024
1.0042272237768415,1.3158766141185003,1.0665440022137664,1.5074336002922317
1.004952822580622,1.3072936982197811,1.0683586756194385,1.5311874013461473
1.0046598171674845,1.3100614278267353,1.0685103168334096,1.5261635017745017
1.0048525118737912,1.3141035565626262,1.068481193092386,1.5357012183649998
1.0039696360671664,1.3113182399610028,1.0638233844138907,1.5439363341819226
1.0042611144302864,1.2989745574871112,1.0676558765348945,1.5237428397354043
1.0041386766206357,1.3263480726341061,1.0681132196980834,1.5336725745895945
1.0047239048524026,1.3121379157528772,1.0626578818303232,1.5339934655070573
1.0052828819811614,1.310927496866873,1.0697787590920347,1.547701192540973
1.0045791263114063,1.3106892116770836,1.0623560835408639,1.542462042205218
1.004161693215641,1.3131845931491515,1.067253152779582,1.5250910825102546
1.0053060404823682,1.3035855210361535,1.0666791852465105,1.5164379306636073
1.0049340706805052,1.3152342537270691,1.0671233236156055,1.5425352961652208
1.0051382032498986,1.3088678135818848,1.0668389945446195,1.527799198883955
1.005030052920926,1.324889568171049,1.064645404115866,1.5285749557490709
1.0048339445111212,1.3041255167158037,1.0654010282184168,1.506066801749891
1.0052750426171282,1.32622713967407,1.0666040823102008,1.5356186315621838
1.0039598284040698,1.301503901205554,1.0649791183021855,1.496188553277734
1.0051524166189796,1.323564816093204,1.0607516664449972,1.51758462846652
1.0042259977032375,1.29607118817171,1.0658945572479919,1.5402779366820551
1.0053092875599696,1.2981465591256374,1.064351401583565,1.527521470633916
1.0049746497636338,1.3146475320785924,1.0680390141204028,1.528384012165812
1.0046563154525183,1.3114343750537525,1.0652203889771585,1.52145736475657
1.003933980981562,1.3115056790674688,1.0667162072253185,1.4776179211956533
1.0052205323230192,1.3261492874835654,1.0654453235824126,1.544776997693469
1.0041553454508891,1.309152842208003,1.064722847619246,1.5219942075264818
1.0045767826683003,1.302088309317056,1.0700607459815183,1.5260933899824365
1.004339270258882,1.2980482244971956,1.0706236622512857,1.501058743458121
1.0041064521776986,1.2941468178186926,1.0643669127476065,1.5378005431548638
1.0049687219256398,1.3146884265182548,1.0675907108275862,1.5529298615096767
1.0043589144946459,1.3026228406337974,1.0631547427025005,1.513438607531488
1.0046189570240767,1.296050593076418,1.0661627756728502,1.501268043647795
1.0045399524963317,1.3004020014682671,1.0669227002239714,1.5083736303606958
1.0043918213811698,1.322705271585482,1.0662253824008312,1.5517052242837057
1.0044728131182532,1.3189634750449328,1.0687086009310114,1.5332295678929095
1.0053792419859335,1.3064864084885772,1.0630395746777503,1.5523256350712746
1.0043981517817615,1.3087958059918392,1.0704635722909848,1.5345279302639792
1.0042934367410783,1.297054444978365,1.0687870390192202,1.4851840713730746
1.0053980432387806,1.3037201286750697,1.0638455442510506,1.5245793987132878
1.0044940884171756,1.2953210316723758,1.0666552011685424,1.5314040180782418
1.0039617298000787,1.2987939914230793,1.066504691662683,1.510433344770012
1.0050138535926336,1.3021429525961479,1.0652121962543115,1.4932816538121714
1.0043156954685122,1.3052095629404938,1.0644345321768054,1.5439299695637259
1.0050231062793236,1.3159838955197958,1.0680215627680116,1.5277432355823273
1.0052924606996458,1.313656034794338,1.0649168482764115,1.560896464969533
1.0052502788426574,1.3231884388874484,1.0676977330720703,1.5060247316237036
1.0053955395424587,1.2949972337237945,1.0681090673930842,1.5264975524881366
1.0051435573836276,1.301230850244793,1.063488679587409,1.5297432363565133
1.0041861414287,1.3090325199042672,1.0670631719714856,1.5003069483001525
1.0045174664753316,1.3043019423960243,1.0682166951557601,1.507613653507536
1.0041198084588405,1.3122407844543915,1.0699506862356911,1.4894828603453465
1.005062053889517,1.304929580424605,1.0644688241734235,1.5385450101469178
1.0044301104646798,1.3066982229548583,1.0689236817187873,1.5051934126832258
1.0051260843061247,1.324618661196746,1.0683831016253003,1.5502428711624385
1.00403777202412,1.3213895594165013,1.0639327286689622,1.5298386040271261
1.005008139129822,1.325697505308855,1.0665067958344425,1.533893770447944
1.0047616932903087,1.3186676942962103,1.0643714248938534,1.5305311450098715
1.003995300022443,1.316615402999835,1.0638796922048035,1.535914421617611
1.0041120901421168,1.31110656136014,1.0619635118284008,1.5183920321218825
1.0040924371365656,1.3009166827947836,1.0665923391692576,1.5398287218663502
1.005225755854148,1.3241152240740108,1.06573234028449,1.509967428872562
1.0042557142947868,1.3046728355127066,1.069629350697858,1.5201064601325422
1.004156807413365,1.3107252898851791,1.06779472291804,1.5197377713800666
1.0040517148199914,1.311727176092792,1.0667587178393343,1.550550641295145
1.0041183740381534,1.312816370277065,1.0631547987024341,1.4876226941343962
1.0041972685462344,1.3255007389468028,1.068351370806462,1.4847382881153215
1.0050282476002967,1.3038298698072226,1.068311502074997,1.4882949075478447
1.004799837138516,1.3121711682070403,1.0678544529713776,1.547218031749541
1.0039965234732624,1.3055575964867403,1.0636009823448846,1.516432971309782
1.004123907151362,1.3246714350803641,1.0705749000013063,1.4898503760044246
1.0041342478353075,1.3004053558475097,1.0658476021225605,1.526463951937174
1.0040922434059687,1.326413617375666,1.0645845224410402,1.4879545054529801
1.0049754378938418,1.3176515292698485,1.0639407948102304,1.5054921148474352
1.0050866996850394,1.3132922360031227,1.0656777529650874,1.4987370257968915
1.0046124961760716,1.3115446621394733,1.0678491507131904,1.5140571052553973
1.0047969257696796,1.3081620090660124,1.0672708186020365,1.537733801508122
1.0042402622269484,1.3085349273921367,1.0675917439760445,1.5581758071691394
1.004821845911943,1.2943431373498346,1.0649108585362101,1.535675195347956
1.0041696575616923,1.3078842177484453,1.061549273625804,1.4981868005126142
1.0047440545795654,1.3069178058983657,1.06685142918917,1.5280473069683964
1.0041740915223072,1.3231515790090203,1.0688510827447422,1.536241924253692
1.0050991986736404,1.298397617766224,1.063180093019971,1.5291040544927428
1.004944061442136,1.3024856872256594,1.0663328976878965,1.5271428384885775
1.0047237108653284,1.311024383214663,1.0667419764498791,1.5320470567778504
1.0044595221506167,1.2997191890765654,1.0639897872223094,1.5343724325078212
1.0052380592740506,1.3120061488424692,1.0669874454289205,1.508416100309502
1.0051811331199483,1.2957726070497926,1.067018235138102,1.5468223122336258
1.005255793293964,1.321697017878236,1.0672423951189058,1.5424959193034247
1.0040562145190455,1.3005438343959985,1.0669807371988038,1.5500423029598922
1.0040028401740972,1.3233309439393188,1.0640149343850056,1.5213154335037533
1.0043132662591823,1.3232512138333614,1.0645675617697776,1.5257767670331874
1.0052710908704898,1.3065648481649228,1.0634777525373058,1.5156765555335607
1.0041747105187746,1.3254812800148137,1.0689017133594865,1.535419631783863
1.004028863357425,1.3141131332739542,1.0663795131223253,1.533251963008505
1.0050169689463024,1.3247501913985074,1.0624466224644755,1.533480464046324
1.0051019759893238,1.3229028715831694,1.0613000575695108,1.5289227565447958
1.0049858909193297,1.2968915560764158,1.0694995078388927,1.5425916170845493
1.0052188387852203,1.3208839867806657,1.0631394934335152,1.5355425691855107
1.005057883203902,1.3146403149295065,1.0663374951904565,1.5275775382404035
1.0050404129270296,1.312623659129321,1.0656276578746717,1.5070648216704086
1.0046706406764276,1.2964648729610941,1.0649837580151686,1.4870839765582198
1.004426100927615,1.3075316669387673,1.0642497807156106,1.5001263016031468
1.004930086299337,1.3021896719811574,1.0652965616769567,1.514619483375467
1.0047242016240099,1.2971809850865115,1.0623060076456188,1.514428084543876
1.0043061035242442,1.3127244169633434,1.06686143851294,1.5233347033926672
1.0053922921054579,1.3224988023051871,1.0655172610905974,1.5198417801975055
1.0047316748229949,1.3023308915369876,1.0723597289776472,1.5230269386731348
1.0051393943726914,1.317612951904877,1.0660646309423751,1.5474148901494995
1.0041484257708106,1.3097670999250066,1.0682690648973945,1.5353139105178422
1.0050778092039148,1.3256738564869168,1.062997881132757,1.5052798419962046
1.0053497143610326,1.3134209546286126,1.066477152220101,1.5030433690455633
1.004693764328857,1.2960172702778832,1.0698547395104605,1.5130513765902762
1.0048531439091868,1.3145764488942235,1.0671702789149222,1.5189130386973186
1.0042962109953721,1.313621345236993,1.0648016045299342,1.5144336488057668
1.0050202864347046,1.3039773227006954,1.0641758429796204,1.5054403902927178
1.0053886880646625,1.30217672067651,1.0667840607961152,1.5654531798178666
1.0051540393053666,1.316860469508807,1.0682356688010994,1.5137818665585485
1.0049011434633768,1.306156245725586,1.066932985633499,1.5314479021605871
1.0048615965446728,1.3120197241204894,1.0666833817719164,1.512346794782716
1.0043656024885452,1.316914639453867,1.071056712950418,1.5121760499335868
1.0039702074127232,1.311669702194943,1.0620426686662214,1.538527534956665
1.0048988720509038,1.3105286680743833,1.066959465031045,1.5487815016697244
1.0044670226610046,1.3253511372857365,1.0681460185719234,1.5329713167593206
1.0044644211165228,1.313162363060805,1.0686304732574887,1.543983409373544
1.0046480017501433,1.3156273238515388,1.0686494739312546,1.5292148402023693
1.004839153467714,1.2979758995365909,1.0682211254805856,1.5099574974211905
1.005239925979561,1.298386559682241,1.0658802912046084,1.535650363613448
1.0041607399737018,1.3061645171244058,1.0694118805574175,1.5599657796668267
1.0042301523591182,1.308053596419789,1.0669090637437377,1.5210279570863419
1.0042992427275461,1.3105703820249428,1.064269244679187,1.534332621329463
1.0041012532079603,1.3128259384985452,1.0666279303049986,1.5211652877450297
1.0043986227008617,1.3227108540682855,1.0635912661029319,1.4948105759124788
1.0039192693728338,1.3000386348063866,1.0646158276867432,1.5151175445649476
1.0041878414081882,1.2950909536179889,1.067222122400148,1.4832069002039507
1.0044229396350393,1.3180649523018246,1.0642228307504862,1.5409780743034316
1.0047063061522745,1.3150654447881391,1.0662595646449238,1.5017662744734352
1.0053501147857693,1.3263325378568414,1.0658653146943817,1.5581527194088405
1.0053280753314502,1.3075823321534386,1.066352585242193,1.516002408258034
1.0044465766088455,1.3166676424321182,1.0631958080079145,1.5049924938334704
1.004331244433195,1.3151592643973398,1.065037119954219,1.5236191991484227
1.0041747709054505,1.3086861647624406,1.0630602849677857,1.5244778541413613
1.005059950012014,1.3047698144221551,1.0672134663548236,1.4602835493178015
1.0045337756043686,1.297202001897601,1.0674091528341152,1.535266776950632
1.0044116530591347,1.3128277544846074,1.065669601681739,1.518083310007143
1.0045371365402809,1.3069427717324686,1.0647124887723354,1.5370934617298262
1.0045461953871162,1.295211502190155,1.0647283948869048,1.5139414841218872
1.0042938088234736,1.314554863676279,1.0633105105073672,1.5355313110342315
1.0045233912964027,1.3200112283859908,1.0651980030423953,1.4960589128915354
1.0049160319436727,1.3070603047268905,1.0682023850667584,1.5095853641720343
1.004133099499348,1.3116018040275532,1.0674385504738406,1.4969396923613474
1.0041189035301725,1.3108217227195131,1.0608145669691955,1.5611095371723724
1.0046349033999347,1.3210104638279367,1.0637974863583777,1.4985399969180329
1.0047488723676987,1.3151223980965716,1.0634213296051962,1.5132992195452937
1.0053452820460889,1.3143364906228823,1.0659118297257844,1.5135080620820598
1.0052796661230434,1.315479235568681,1.0708919572228761,1.5461002097769285
1.0049566435503252,1.308958440473949,1.0689041762640787,1.4937274378199168
1.004231936934521,1.3135927173312154,1.0654712686129733,1.5142737318642638
1.0050546309316963,1.3028579001927225,1.0663400910571212,1.537837951510142
1.004401758639911,1.3233957164537309,1.0688954259665482,1.553493693334828
1.0051067415324213,1.31526432642989,1.064644981766239,1.4787894210575139
1.00493964666827,1.322004311377591,1.0701875577016455,1.4867826624839584
1.0049377892109586,1.3106924261863653,1.0650451627571846,1.552284921887498
1.0051978605251073,1.2976267828843968,1.0623058208281595,1.5137314833463282
1.0046638139346156,1.3094931545460955,1.0638300773930869,1.5207288745165262
1.0052095463708255,1.3238845574250113,1.066131949006212,1.554287606407132
1.0046422728423854,1.3167306829589438,1.0655582335868983,1.5108854997831898
1.004661948765175,1.3095778590868123,1.0643372686024055,1.5229033356079402
1.0045488676449372,1.3007870128698982,1.064757246783905,1.5074899069620848
1.004344131877982,1.3228989498049926,1.0646767512150723,1.5380812989860053
1.004159990194444,1.3229544583138075,1.0654041833714294,1.5193995310438306
1.0043782947242441,1.2984005237709564,1.0696165981889876,1.5168692284456982
1.0041416305171362,1.3008535143084323,1.065933747881276,1.510307116207686
1.0048736455176452,1.300990537228131,1.066482279384,1.5146474587020784
1.004574661662696,1.3006954292285986,1.0660246909148523,1.4977122069389857
1.004020220814806,1.2947431217858432,1.0637060745434672,1.5285760643566781
1.0040636349455163,1.324249778686459,1.0722037716074897,1.5175464755777055
1.0046423437215903,1.3240592183021547,1.0711438602904835,1.5324488209351894
1.0049255690694354,1.3191006986596667,1.0642844399960163,1.5090710388490403
1.00460805841908,1.3178853922647553,1.0662239184828888,1.5396046753744532
1.0047339564865603,1.3222252850398553,1.0701950212280893,1.484763660781276
